object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Sphere,255,-0.19134178757667542,-0.9619393944740295,-0.19509032368659973,-0.19138623774051666,-0.9621656537055969,-0.19392970204353333,1.994819201442044,1.0068729047619804,3.718893080856698,0.2707453220273903
Sphere,256,-0.18023987114429474,-0.9061271548271179,-0.3826834559440613,-0.18041060864925385,-0.9069965481758118,-0.38053807616233826,1.9978744118657674,1.007900810292239,3.725184851623412,0.270563972108123
Sphere,257,-0.16221171617507935,-0.8154928088188171,-0.5555702447891235,-0.1625782996416092,-0.8173266649246216,-0.5527617931365967,2.0024687664963077,1.0094316428069743,3.7346493338697755,0.27028819912283963
Sphere,258,-0.13794967532157898,-0.6935197710990906,-0.7071067690849304,-0.13854104280471802,-0.6964963674545288,-0.7040591239929199,2.0079324095179443,1.0112598605726206,3.7459003898386163,0.26996442919727204
Sphere,259,-0.10838641971349716,-0.544894814491272,-0.8314695954322815,-0.10920669883489609,-0.5490193367004395,-0.8286444544792175,2.0134236094064466,1.0131061811009778,3.7572035409959534,0.26964367781693976
Sphere,260,-0.0746578648686409,-0.3753301799297333,-0.9238795042037964,-0.07567233592271805,-0.3804333508014679,-0.9217071533203125,2.018168502286079,1.014607882477977,3.766995600984421,0.2693414035877375
Sphere,261,-0.03806021437048912,-0.1913415789604187,-0.9807852506637573,-0.039206612855196,-0.19710437953472137,-0.9795982837677002,2.0217415054034737,1.015687812789924,3.774382627219683,0.2691003835872645
Sphere,262,-0.07465778291225433,-0.18023982644081116,0.9807852506637573,-0.07690642774105072,-0.18566825985908508,0.9795981645584106,2.0217411681647848,1.0156459296960745,3.7743938494899334,0.26908848683963593
Sphere,263,-0.1464466154575348,-0.35355329513549805,0.9238795042037964,-0.14843736588954926,-0.35836049914360046,0.9217071533203125,2.01817077332592,1.0146375702162793,3.766992004924697,0.2693495417271432
Sphere,264,-0.2126075029373169,-0.5132796168327332,0.8314695954322815,-0.21421848237514496,-0.5171641707420349,0.8286445140838623,2.013417822161324,1.0130916270799255,3.7571952447462484,0.2696403995763992
Sphere,265,-0.27059799432754517,-0.6532813310623169,0.7071067690849304,-0.27175867557525635,-0.6560853719711304,0.7040591239929199,2.0079332031713677,1.0112640414759648,3.745900897612799,0.2699655087299364
Sphere,266,-0.3181896209716797,-0.7681773900985718,0.5555702447891235,-0.3189069628715515,-0.7699044346809387,0.5527617335319519,2.00246911616913,1.0094252140762279,3.734651943452367,0.270286288885893
Sphere,267,-0.35355323553085327,-0.8535531163215637,0.3826834559440613,-0.3538902997970581,-0.8543725609779358,0.3805380165576935,1.9978758733734545,1.007901304966181,3.725187860375676,0.27056388637123296
Sphere,268,-0.37533026933670044,-0.9061270356178284,0.19509032368659973,-0.37541791796684265,-0.9063402414321899,0.19392965734004974,1.9948170992419028,1.0068652288170106,3.718890772438866,0.27074342604493973
Sphere,269,-0.38268348574638367,-0.9238787293434143,0.0,-0.38268616795539856,-0.9238784313201904,0.0,1.993721877544646,1.0064837923765548,3.716638919257216,0.27080483583207604
Sphere,270,-0.37533026933670044,-0.9061270356178284,-0.19509032368659973,-0.37541794776916504,-0.9063402414321899,-0.19392965734004974,1.9948171559115233,1.0068652288170343,3.718890894677329,0.2707434171457175
Sphere,271,-0.35355323553085327,-0.8535531163215637,-0.3826834559440613,-0.3538902997970581,-0.8543725609779358,-0.3805380165576935,1.9978758888622021,1.007901304966181,3.7251878937793084,0.2705638839450959
